"date","log_return"
2010-10-13,0.0286244321508271
2010-10-14,-0.0160003357987588
2010-10-15,0.0115812956263621
2010-10-18,0.00618095109310568
2010-10-19,-0.00618095109310568
2010-10-20,0
2010-10-21,-0.017873481576931
2010-10-22,0.0620557537553872
2010-10-25,0.00927881840599509
2010-10-26,-0.00336422238460443
2010-10-27,0.0142204855317587
2010-10-28,0.000830393461303425
2010-10-29,-0.00249260291555187
2010-11-01,0.00166220945424844
2010-11-02,0.0205511852193225
2010-11-03,0.00729681469022703
2010-11-04,0.00161412269320205
2010-11-05,0.0167935469878471
2010-11-08,0.00395737326479284
2010-11-09,-0.00554480064759422
2010-11-10,0.011843712923129
2010-11-11,-0.0102562855403276
2010-11-12,0.0502616861883054
2010-11-15,-0.012139331509738
2010-11-16,-0.0302233095348079
2010-11-17,0.0163874874982164
2010-11-18,0.030490287938232
2010-11-19,0.0317718771759734
2010-11-22,0.000726876796617759
2010-11-23,-0.0235303489290692
2010-11-24,0.0242573586950585
2010-11-26,-0.012423023961841
2010-11-29,0.010969137399234
2010-11-30,-0.0102342464463345
2010-12-01,0.0431413584539506
2010-12-02,0.011892529930065
2010-12-03,0.0281127365103255
2010-12-06,-0.0191133907916674
2010-12-07,0.0318783133943186
2010-12-08,0.00864078785627398
2010-12-09,-0.0166837506025728
2010-12-10,0.0060381263512459
2010-12-13,-0.0257464190274597
2010-12-14,0.0013716719915402
2010-12-15,-0.0221770575647708
2010-12-16,0.00140067088292417
2010-12-17,0.00558242297879419
2010-12-20,-0.00418398380007989
2010-12-21,0.0383873423841816
2010-12-22,0.0107023303781033
2010-12-23,-0.00734558063776869
2010-12-27,0.00534794025362739
2010-12-28,-0.00400859785156849
2010-12-29,0
2010-12-30,0.00334096259768724
2010-12-31,0.0269845349513129
2011-01-03,0.026907576196272
2011-01-04,-0.00316572880777088
2011-01-05,0.0739268186058477
2011-01-06,0.129622091382353
2011-01-07,0.0275527500402329
2011-01-10,0.0375355330762484
2011-01-11,-0.0156333595081611
2011-01-12,0.139483441725888
2011-01-13,0.00171206559305792
2011-01-14,0.0085143197039903
2011-01-18,-0.0235913589523082
2011-01-19,-0.0277245675048493
2011-01-20,0.000892015350871245
2011-01-21,-0.00940637644309583
2011-01-24,0.107024323490531
2011-01-25,-0.0312139332469108
2011-01-26,0.0235013153766264
2011-01-27,-0.00285646885697166
2011-01-28,-0.0294443314376247
2011-01-31,0.0067113094084188
2011-02-01,0.0227330220292059
2011-02-02,0.0443630872747226
2011-02-03,-0.018942797086518
2011-02-04,0.0224545625914903
2011-02-07,-0.0425762934299645
2011-02-08,-0.0301241264915354
2011-02-09,-0.024598313609644
2011-02-10,-0.0203863141485353
2011-02-11,0.028084959160761
2011-02-14,-0.0154569067724417
2011-02-15,-0.0245308096601226
2011-02-16,0.0361455801112053
2011-02-17,0.0938318408445585
2011-02-18,-0.00194899106999569
2011-02-22,-0.0991800460150414
2011-02-23,-0.0485533803694793
2011-02-24,0.024130016414395
2011-02-25,0.0205378808815958
2011-02-28,-0.0200969014686011
2011-03-01,-0.0455957716812291
2011-03-02,-0.0424587559970971
2011-03-03,0.00576586785717892
2011-03-04,-0.00528420621106362
2011-03-07,-0.0140676959197368
2011-03-08,-0.0459853673023457
2011-03-09,-0.0211946936671346
2011-03-10,-0.0658629107768023
2011-03-11,0.00722812493052838
2011-03-14,0.0082760604892328
2011-03-15,-0.0301195281894191
2011-03-16,-0.00738848872513609
2011-03-17,0.0186498072479963
2011-03-18,-0.013528703579925
2011-03-21,0.00791400620695171
2011-03-22,-0.0176092987614145
2011-03-23,0.0204207340488106
2011-03-24,0.0767118753281368
2011-03-25,-0.0316987374285699
2011-03-28,0.0363673625255414
2011-03-29,-0.0077944156913905
2011-03-30,-0.0382820363692739
2011-03-31,0.000542183142960617
2011-04-01,-0.0141847597552686
2011-04-04,-0.0363676018378019
2011-04-05,0.00170763311863187
2011-04-06,-0.00684914107027723
2011-04-07,0.0359993774105737
2011-04-08,-0.0308578694589283
2011-04-11,-0.0131921176524877
2011-04-12,0.00288267966848443
2011-04-13,0.022204132782273
2011-04-14,0.0413624258028076
2011-04-15,0.010746953521129
2011-04-18,-0.0336987434240251
2011-04-19,-0.00387713704638437
2011-04-20,0.0300652905645796
2011-04-21,-0.0026962183907413
2011-04-25,0.0155371780330782
2011-04-26,0.0257167086656865
2011-04-27,0
2011-04-28,0.0108219741288327
2011-04-29,0.0248052318078349
2011-05-02,-0.0135919773743027
2011-05-03,-0.0488157820874126
2011-05-04,-0.00747849418366675
2011-05-05,0.000536021944640863
2011-05-06,0.034758503750448
2011-05-09,0.0220128700382355
2011-05-10,0.00151782299925673
2011-05-11,0.0045396296062391
2011-05-12,0.0312138466570667
2011-05-13,-0.115711942553834
2011-05-16,-0.0311483075939187
2011-05-17,-0.00396266171084669
2011-05-18,0.022989583591108
2011-05-19,-0.0145174879517442
2011-05-20,0.0172853471058447
2011-05-23,-0.00110642596903598
2011-05-24,0.00386671689348939
2011-05-25,0.0120547504694976
2011-05-26,0.0247457427940171
2011-05-27,0.0354941488898664
2011-05-31,0.0273159302220713
2011-06-01,-0.0459498668032439
2011-06-02,-0.00471324786689742
2011-06-03,-0.0314607177348751
2011-06-06,-0.0213534568639253
2011-06-07,-0.000553456417740517
2011-06-08,-0.0275064802969471
2011-06-09,-0.0114484059984608
2011-06-10,-0.0144968427191797
2011-06-13,-0.00703465743601983
2011-06-14,0.00820160882574683
2011-06-15,-0.0218231446890463
2011-06-16,-0.0351979051640724
2011-06-17,-0.0237510421050807
2011-06-20,-0.0120906347445573
2011-06-21,0.0215333399658657
2011-06-22,-0.0138803819489788
2011-06-23,0.0294233843875671
2011-06-24,-0.0294233843875671
2011-06-27,-0.0211879276422307
2011-06-28,0.00582299187624069
2011-06-29,0.01536493576599
2011-06-30,0.0126266902010532
2011-07-01,0.0130885174174895
2011-07-05,-0.0168598695334401
2011-07-06,-0.0133120488622738
2011-07-07,0.00382121715321149
2011-07-08,-0.0192560735148242
2011-07-11,-0.0356238979987777
2011-07-12,-0.0135226083482418
2011-07-13,-0.00204427809079877
2011-07-14,-0.0403675535893164
2011-07-15,0.00141992787282819
2011-07-18,-0.0215061270433212
2011-07-19,0.0299804128200662
2011-07-20,-0.0127392062958946
2011-07-21,0.0459374701371893
2011-07-22,0.0202030717145156
2011-07-25,-0.0161298660524196
2011-07-26,-0.0246926015795761
2011-07-27,-0.0382208200065777
2011-07-28,-0.00216692459515477
2011-07-29,0
2011-08-01,0.0521244553671767
2011-08-02,-0.010348585753873
2011-08-03,0.026686113487645
2011-08-04,-0.100047812241751
2011-08-05,-0.0341584539084954
2011-08-08,-0.082040279227257
2011-08-09,0.080494461716418
2011-08-10,-0.0467043612346838
2011-08-11,0.0831544880508488
2011-08-12,-0.0403244002372436
2011-08-15,0.0373373432955997
2011-08-16,-0.0288335682917276
2011-08-17,-0.0139534034904372
2011-08-18,-0.070332403724771
2011-08-19,-0.0177444196777348
2011-08-22,0.0177444196777348
2011-08-23,0.102593109672503
2011-08-24,-0.0144651741366733
2011-08-25,-0.043894593655865
2011-08-26,0.0415911485112783
2011-08-29,0.026546700323808
2011-08-30,0.023669974573419
2011-08-31,-0.02741961139388
2011-09-01,-0.00225647107304061
2011-09-02,-0.0274824320041716
2011-09-06,0.0199235135153712
2011-09-07,0.0780567673787032
2011-09-08,-0.00492440845258013
2011-09-09,-0.0213835862392522
2011-09-12,0.0234969909195795
2011-09-13,0.022269484845111
2011-09-14,0.0503296106130822
2011-09-15,0.0142950152234325
2011-09-16,-0.0025843531843599
2011-09-19,-0.0209151526947737
2011-09-20,-0.0260976584688746
2011-09-21,-0.0191652767904384
2011-09-22,-0.0686476052199685
2011-09-23,0.0205136375351083
2011-09-26,0.00217301581043983
2011-09-27,0.00144615224258104
2011-09-28,-0.0308165814814128
2011-09-29,-0.0248975532499938
2011-09-30,-0.045320378189041
2011-10-03,-0.0575809815493562
2011-10-04,0.0882796351394783
2011-10-05,0.0350382521948374
2011-10-06,0.0389037240312498
2011-10-07,0.018545176589297
2011-10-10,0.0435608643054286
2011-10-11,-0.0108844354460684
2011-10-12,-0.000684282549981097
2011-10-13,0.0565494477914883
2011-10-14,0.0166778975934623
2011-10-17,-0.050891562455216
2011-10-18,0.0355068442925239
2011-10-19,-0.0202290597417505
2011-10-20,-0.0513974863028461
2011-10-21,0.00484617945583632
2011-10-24,0.0366140640171093
2011-10-25,-0.0386879301599505
2011-10-26,0.0116958880593241
2011-10-27,0.0421891529400842
2011-10-28,0.0226910117009913
2011-10-31,-0.0526433573145395
2011-11-01,-0.0512932805167707
2011-11-02,-0.0172174013967652
2011-11-03,0.0583235622680405
2011-11-04,0.0115371387076071
2011-11-07,-0.00541263383047697
2011-11-08,0.0228046215806017
2011-11-09,-0.0517123067717025
2011-11-10,0.0104205699203506
2011-11-11,0.0346385194998626
2011-11-14,-0.0195492160812294
2011-11-15,0.0128509999029369
2011-11-16,-0.0203673247583256
2011-11-17,-0.0363165290408998
2011-11-18,-0.00928927384259626
2011-11-21,0.0490296505294419
2011-11-22,0.0302949106421615
2011-11-23,-0.0433673979670206
2011-11-25,-0.0280918597921347
2011-11-28,0.054742385733086
2011-11-29,0.00537987137349116
2011-11-30,0.04715981648553
2011-12-01,0.0120829441533015
2011-12-02,-0.00634151129005622
2011-12-05,-0.015384718162692
2011-12-06,-0.0143140433072491
2011-12-07,-0.00591501643450143
2011-12-08,-0.0321529042244733
2011-12-09,0.0141945513667812
2011-12-12,-0.0251460394834824
2011-12-13,-0.0279150332148321
2011-12-14,-0.039702105124211
2011-12-15,-0.00887601741980992
2011-12-16,0.00370773523695256
2011-12-19,-0.0262479588651712
2011-12-20,0.0547065281534178
2011-12-21,-0.0130341200757205
2011-12-22,0.0421041445732002
2011-12-23,-0.00983140239502767
2011-12-27,-0.00779313664838543
2011-12-28,-0.0252082229730388
2011-12-29,0.0187860953576429
2011-12-30,-0.00790458860162069
2012-01-03,0.0129027457868685
2012-01-04,0.0113319098167945
2012-01-05,0.0352856547817701
2012-01-06,-0.0116241795248875
2012-01-09,0
2012-01-10,-0.00413496336977714
2012-01-11,-0.0202306744436542
2012-01-12,-0.00636282674109623
2012-01-13,-0.0265918058111034
2012-01-17,-0.0154130295362929
2012-01-18,0.0334574708336159
2012-01-19,0.0261222503774794
2012-01-20,-0.00910060008695401
2012-01-23,0.0270569547745072
2012-01-24,0.0223357829297346
2012-01-25,-0.00604191836002554
2012-01-26,-0.0094724610415462
2012-01-27,0.0135046925080125
2012-01-30,-0.00740500615965822
2012-01-31,-0.00202889217393909
2012-02-01,0.0107742253392336
2012-02-02,0.0368222092861519
2012-02-03,0.0210802243470434
2012-02-06,-0.00761402426655433
2012-02-07,0.00254390433338569
2012-02-08,0.0355735505942089
2012-02-09,-0.000613516715446405
2012-02-10,-0.024845615819275
2012-02-13,0.0156007895590553
2012-02-14,0.00555716143230234
2012-02-15,-0.00431952043515116
2012-02-16,0.0171676431538111
2012-02-17,-0.0371560127912243
2012-02-21,0.00503461221866752
2012-02-22,-0.00692897126377967
2012-02-23,0.00567283553462472
2012-02-24,-0.00757103700910067
2012-02-27,-0.0204739464147139
2012-02-28,-0.00909126604572563
2012-02-29,-0.0118112408691375
2012-03-01,0.0065792336191115
2012-03-02,0.00848836606726211
2012-03-05,-0.034394884966362
2012-03-06,-0.00946588081557209
2012-03-07,0.00609511587313039
2012-03-08,0.00337076494244171
2012-03-09,-0.00269580765233668
2012-03-12,-0.0156408130323369
2012-03-13,0.0136146608283212
2012-03-14,-0.0288086245313737
2012-03-15,0.0145080061974068
2012-03-16,0.00137117764115469
2012-03-19,0.00273583967197832
2012-03-20,-0.0165294425644718
2012-03-21,0.00415815813191411
2012-03-22,-0.00138437255948864
2012-03-23,0.00758910105973265
2012-03-26,0.0116162359939278
2012-03-27,0.00677007316323541
2012-03-28,0.0226829075656017
2012-03-29,0.00460697939027477
2012-03-30,0.0111002845842296
2012-04-02,-0.00455583773864343
2012-04-03,-0.0164423460513379
2012-04-04,-0.0289291264577318
2012-04-05,-0.00136578418442967
2012-04-09,-0.0130724873248591
2012-04-10,-0.0195807738121316
2012-04-11,0.0126318302727786
2012-04-12,0.0234331529342093
2012-04-13,-0.0360649832069879
2012-04-16,-0.0120781427939365
2012-04-17,0.00214170495043842
2012-04-18,-0.0107566591140391
2012-04-19,-0.0152563591169217
2012-04-20,-0.0199634444418064
2012-04-23,-0.0120211523658098
2012-04-24,-0.0314804104236024
2012-04-25,0.0200773714836664
2012-04-26,0.000764592386565566
2012-04-27,-0.00843913631635673
2012-04-30,0.00154006796147854
2012-05-01,0.0175375149082486
2012-05-02,-0.029143170380064
2012-05-03,-0.0172688067248374
2012-05-04,-0.0297329433839719
2012-05-07,0.016983486120832
2012-05-08,-0.000801892375364988
2012-05-09,0.00400450200099489
2012-05-10,-0.00722029692566251
2012-05-11,0.0616661427490046
2012-05-14,-0.00607451507383905
2012-05-15,-0.00995002091534025
2012-05-16,-0.0202031910485247
2012-05-17,-0.00708876505139155
2012-05-18,-0.0461066065843603
2012-05-21,0.017234601724148
2012-05-22,-0.0122800460124115
2012-05-23,0.0244115380846004
2012-05-24,-0.026885318042565
2012-05-25,0.0236647633538052
2012-05-29,0.0254791268457872
2012-05-30,-0.0118625448237164
2012-05-31,-0.0112002726037024
2012-06-01,-0.0368745660361471
2012-06-04,-0.0210887342475108
2012-06-05,0.0285734442559697
2012-06-06,0.0261666010650872
2012-06-07,-0.0411914805581906
2012-06-08,0.0191588289353812
2012-06-11,0.0114852151631166
2012-06-12,0.0201860957464619
2012-06-13,-0.0267329605716922
2012-06-14,-0.0123918512852745
2012-06-15,0.021382160731001
2012-06-18,0.00891093738342907
2012-06-19,0.0655460721959946
2012-06-20,0.0157366267241188
2012-06-21,-0.0464140065380751
2012-06-22,0.0123843311946612
2012-06-25,-0.0320469039716538
2012-06-26,0.0110584131385962
2012-06-27,0.031700193465531
2012-06-28,0.0075813459868217
2012-06-29,0.0428740022244085
2012-07-02,-0.0271373755002897
2012-07-03,0.0256895999427351
2012-07-05,-0.0101971635702842
2012-07-06,-0.0192171294283701
2012-07-09,-0.0135234740055865
2012-07-10,-0.030724403797262
2012-07-11,-0.0165165810734986
2012-07-12,-0.0167935469878471
2012-07-13,0.0128207612238203
2012-07-16,0.0031795934370551
2012-07-17,-0.0184225167752279
2012-07-18,0.0542796168158963
2012-07-19,0.00990542479832168
2012-07-20,-0.0292330469626492
2012-07-23,0.0131831230780046
2012-07-24,-0.0108442632331827
2012-07-25,0.0192833995495394
2012-07-26,0.00457294530881591
2012-07-27,0.0247857399975817
2012-07-30,-0.0111901741799341
2012-07-31,0.0156307247084455
2012-08-01,-0.0111396369157288
2012-08-02,0.00372708176081904
2012-08-03,0.0206190976758043
2012-08-06,0.0209167983183096
2012-08-07,0.00994285154235208
2012-08-08,0.00563832620717886
2012-08-09,0.0331752236303631
2012-08-10,-0.00613712097818175
2012-08-13,0.0129118690985426
2012-08-14,-0.0149658557422319
2012-08-15,-0.00756803527279359
2012-08-16,0.0205064573625513
2012-08-17,-0.00883474776502791
2012-08-20,0
2012-08-21,-0.00273397023102162
2012-08-22,0.00205135571377912
2012-08-23,-0.0227990073106197
2012-08-24,0.0200631676386414
2012-08-27,-0.017271870729354
2012-08-28,-0.00418973608800166
2012-08-29,0.00209688069260583
2012-08-30,-0.0190347123109269
2012-08-31,-0.0014244289807479
2012-09-04,-0.0549388034488036
2012-09-05,0.0030078559340605
2012-09-06,0.0303162525270113
2012-09-07,-0.0243286142308721
2012-09-10,-0.00899549423019974
2012-09-11,0.0119762609775824
2012-09-12,0.011099094658281
2012-09-13,0.00660072683105728
2012-09-14,0.011627632562069
2012-09-17,-0.0278405408250817
2012-09-18,0.00666426816254684
2012-09-19,0.0117392988436802
2012-09-20,-0.00732125454643562
2012-09-21,0.00439889633779544
2012-09-24,-0.00073175934292502
2012-09-25,-0.0184712740315394
2012-09-26,-0.0173002681158307
2012-09-27,0.0075589184888003
2012-09-28,0.00450805687128475
2012-10-01,-0.016629290845821
2012-10-02,0.00380383427092701
2012-10-03,-0.00991974758211045
2012-10-04,0.0435175579895792
2012-10-05,-0.0237752052036353
2012-10-08,-0.00982260520383349
2012-10-09,-0.0214899979537775
2012-10-10,-0.017214861706371
2012-10-11,0.00550958025793791
2012-10-12,-0.00867127114812805
2012-10-15,0.0125887494927379
2012-10-16,0.0285181513368993
2012-10-17,-0.00762800750814008
2012-10-18,-0.0154322189392591
2012-10-19,-0.0600899991160899
2012-10-22,-0.0116281980964206
2012-10-23,0.0296316747176635
2012-10-24,-0.0130609528668626
2012-10-25,0.000820992770269369
2012-10-26,-0.0107304823122927
2012-10-31,-0.0058265274763305
2012-11-01,0.0464827704040454
2012-11-02,-0.00479261457725499
2012-11-05,0.0415580253005745
2012-11-06,-0.000768005305898045
2012-11-07,-0.0312283722158411
2012-11-08,0.00553561981809536
2012-11-09,-0.0394096677111337
2012-11-12,-0.0223983220314814
2012-11-13,-0.00757925388704295
2012-11-14,-0.0248193774823309
2012-11-15,0.00432328875870747
2012-11-16,-0.0182848621494691
2012-11-19,0.0277313467043507
2012-11-20,-0.0116807805491088
2012-11-21,0.0283153171615516
2012-11-23,0.00674581281347097
2012-11-26,0.0174934454668829
2012-11-27,0.00412031020050163
2012-11-28,0.00819003663966922
2012-11-29,-0.0181076667086251
2012-11-30,-0.00583080109519796
2012-12-03,-0.0185501306450953
2012-12-04,0.0293521484096455
2012-12-05,-0.0116378951091956
2012-12-06,0.00167073308764354
2012-12-07,-0.00167073308764354
2012-12-10,0.0328973270389314
2012-12-11,0.0231926462851741
2012-12-12,-0.0103303399556256
2012-12-13,0.000798092376838921
2012-12-14,0.00477707128693772
2012-12-17,-0.00397920328959356
2012-12-18,0.00159413730625069
2012-12-19,0.00714024227519183
2012-12-20,-0.000791437721519239
2012-12-21,-0.0232102824472271
2012-12-24,-0.00813053253229712
2012-12-26,-0.000816342077665899
2012-12-27,-0.00655707003659711
2012-12-28,-0.00494641339960356
2012-12-31,0.0131364500392728
2013-01-02,0.0368332465192476
2013-01-03,0.000785548865737562
2013-01-04,0.0324608901023831
2013-01-07,-0.0293233335955929
2013-01-08,-0.0221701004974306
2013-01-09,-0.0226729909502648
2013-01-10,0.00163634140760505
2013-01-11,-0.00163634140760505
2013-01-14,-0.000819652396440995
2013-01-15,-0.0181972201084637
2013-01-16,0.00914016211107649
2013-01-17,0.0131468254243421
2013-01-18,-0.0065512772508014
2013-01-22,-0.00494244506396324
2013-01-23,0.001649416387415
2013-01-24,0.00493463761797441
2013-01-25,0.0178868319762544
2013-01-28,0.0159875193914472
2013-01-29,-0.0216442982825988
2013-01-30,-0.00162163806067794
2013-01-31,-0.00488212218964335
2013-02-01,0.00893223715654923
2013-02-04,-0.0171222737962184
2013-02-05,0.0227647475737747
2013-02-06,-0.00807095068378416
2013-02-07,-0.00406029788208184
2013-02-08,0.00648877478830978
2013-02-11,0.0112537016483487
2013-02-12,-0.00641530439487759
2013-02-13,-0.00483839725347113
2013-02-14,0.0286865582284359
2013-02-15,0
2013-02-19,-0.0134434094845397
2013-02-20,-0.0144351739262911
2013-02-21,-0.00729674960591487
2013-02-22,0.0185418258517722
2013-02-25,-0.0177279632029528
2013-02-26,0.0117910105276355
2013-02-27,0.0184224604926118
2013-02-28,0.00475090411292634
2013-03-01,0.00394171540380239
2013-03-04,-0.00394171540380239
2013-03-05,0.0109975436101428
2013-03-06,-0.000781303819605172
2013-03-07,-0.00234848636568841
2013-03-08,0.00469096950524373
2013-03-11,-0.00940425015428636
2013-03-12,0.00314445257915241
2013-03-13,0
2013-03-14,0.000784671336880871
2013-03-15,-0.00866472482270719
2013-03-18,-0.00714546154779794
2013-03-19,-0.00639531084458067
2013-03-20,0.0119571403357954
2013-03-21,-0.0159746657625197
2013-03-22,0.00481876805944692
2013-03-25,-0.00562450333281528
2013-03-26,0.00722629778338502
2013-03-27,0.0119290178601106
2013-03-28,0.0141280449927152
2013-04-01,-0.0332833606362108
2013-04-02,-0.0105303045288103
2013-04-03,-0.0122906644452327
2013-04-04,0.00984410455706386
2013-04-05,0.01699813693457
2013-04-08,-0.00241086383314126
2013-04-09,0.0159622235242218
2013-04-10,0.0157107284275395
2013-04-11,-0.00468740639365239
2013-04-12,0.0247501930742713
2013-04-15,-0.0208422631633982
2013-04-16,0.0108615301493997
2013-04-17,-0.013204013288955
2013-04-18,-0.0197404197307549
2013-04-19,0.00238933271598163
2013-04-22,0.0015899267051489
2013-04-23,0.0258740831657605
2013-04-24,0.0334882526111324
2013-04-25,0.00820015122047679
2013-04-26,-0.0044646720579733
2013-04-29,0.011860959576858
2013-04-30,0.0146311083131851
2013-05-01,-0.008753064687953
2013-05-02,0.0116532516728429
2013-05-03,0.00433526469351597
2013-05-06,-0.00288780866484628
2013-05-07,-0.0131007077015126
2013-05-08,0.0181492596324719
2013-05-09,0.000719396092907054
2013-05-10,0.044295207415177
2013-05-13,-0.0208485530991505
2013-05-14,0.0146396326834815
2013-05-15,0.0171532847393627
2013-05-16,-0.00477358131910743
2013-05-17,0.0162716211611866
2013-05-20,-0.00201982406601564
2013-05-21,0.0104431636343247
2013-05-22,-0.035474082101181
2013-05-23,0.0158458703793509
2013-05-24,-0.00617068941919308
2013-05-28,-0.000688076455396924
2013-05-29,-0.00621329041665564
